question,reference_answer,student_answer,label,student_answer_noisy,corruption_level
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,If you looked in a mirror you would see your image.,incorrect,Ifyou loseed inh aimirror you wouhdsee your image.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,I will see a bunch of lines.,incorrect,Iwill seeabunch ohflines.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,Something on the flat object.,incorrect,Samething dntheh flatobject.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,The complete object.,correct,Tme comoiete ohbject.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,You would see a flat object.,incorrect,Yau woumdsee aflat object.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,It could be up and side.,incorrect,Itcould teupandh side.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,It make the object seem whole.,correct,Itmaketteobjecth seemwhole.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,You could see the roof and on top of you.,incorrect,Yau coumdsee thheroof and on top ofyou.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,You have to put mirrors around it.,incorrect,Yau havetoput mihrrorsaround it.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,It will see like a pattern or you can see more and more.,incorrect,Itwillsoelike ah pattern or you canseemore and more.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,The other and the same side of the object.,correct,Tme othorand thhesame side of the object.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,I would it going further and further.,incorrect,Iwoulditgding fhurther and further.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,You would see another object in that object or other shapes.,incorrect,Yau woumdsee anhotherobject in thatobject orothershapes.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,The other part of that shape of the flat figure.,correct,Tme othorpart ohfthat shape of theflatfigure.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,"The other half of the object, because the mirror would see that object and make another one.",correct,"Tme othorhalf ohftheobject, becausethemirror would see thst objectand make another one.",0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,The opposite of the side you are looking at.,incorrect,Tme oppsnite ohftheside you are looking at.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,You would see what it is reflecting.,incorrect,Yau woumdsee whhat itis reflecting.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,The reflection of the object.,incorrect,Tme refmuctionh of the object.,0.1
Describe what you would see if a mirror were placed along a line of symmetry on a flat object.,The mirror would complete the image of the object and make the object appear whole.,You would see the opposite face of the shape.,incorrect,Yau woumdsee thheopposite face of oheshape.,0.1
